,claim_id,time_to_close,claim_amount,amount_paid,location,individuals_on_claim,linked_cases,cause,count_claim_id,group
1084,1085,284,48611.53,36275.37,RECIFE,10,False,unknown,1,275 - 300
1085,1086,260,44241.08,31994.82,NATAL,13,False,meat,1,250 - 275
1086,1087,135,8504.75,7522.67,RECIFE,2,False,unknown,1,125 - 150
1087,1088,173,14687.08,9886.15,FORTALEZA,7,True,vegetable,1,150 - 175
1088,1089,178,27287.13,21656.6,RECIFE,6,True,unknown,1,175 - 200
1089,1090,300,29313.81,25810.93,RECIFE,10,False,meat,1,300 - 325
1090,1091,176,31172.08,20962.81,RECIFE,14,True,vegetable,1,175 - 200
1091,1092,102,4138.69,2939.67,SAO LUIS,1,False,meat,1,100 - 125
1092,1093,191,31479.32,23578.76,SAO LUIS,9,False,meat,1,175 - 200
1093,1094,182,21768.31,21712.13,SAO LUIS,9,True,meat,1,175 - 200
1094,1095,216,48358.34,33433.88,FORTALEZA,13,False,meat,1,200 - 225
1095,1096,181,14669.73,13279.38,SAO LUIS,9,True,vegetable,1,175 - 200
1096,1097,244,17649.27,15644.86,SAO LUIS,4,False,unknown,1,225 - 250
1097,1098,210,23566.65,17207.91,SAO LUIS,7,False,meat,1,200 - 225
1098,1099,168,15356.37,14562.0,SAO LUIS,6,False,meat,1,150 - 175
1099,1100,129,18254.03,16686.18,RECIFE,7,False,meat,1,125 - 150
1100,1101,159,33614.17,25447.21,SAO LUIS,10,False,meat,1,150 - 175
1101,1102,186,55038.62,51941.99,RECIFE,15,True,unknown,1,175 - 200
1102,1103,204,52367.11,34980.53,RECIFE,14,False,meat,1,200 - 225
1103,1104,338,56989.26,20105.699999999997,RECIFE,11,False,unknown,1,325 - 350
1104,1105,212,39374.89,31048.52,FORTALEZA,12,False,meat,1,200 - 225
1105,1106,132,7587.7,5735.78,RECIFE,2,False,meat,1,125 - 150
1106,1107,178,11412.55,11286.2,SAO LUIS,3,False,unknown,1,175 - 200
1107,1108,158,7177.31,6238.71,RECIFE,2,False,meat,1,150 - 175
1108,1109,215,35305.81,31237.43,RECIFE,12,False,meat,1,200 - 225
1109,1110,183,45827.0,33570.69,SAO LUIS,13,True,meat,1,175 - 200
1110,1111,172,17168.65,16522.85,RECIFE,7,True,meat,1,150 - 175
1111,1112,180,36627.72,32264.1,SAO LUIS,9,True,unknown,1,175 - 200
1112,1113,219,38134.97,29028.23,FORTALEZA,12,False,meat,1,200 - 225
1113,1114,154,10929.5,10153.68,RECIFE,4,False,meat,1,150 - 175
1114,1115,131,10446.48,9988.32,NATAL,4,False,meat,1,125 - 150
1115,1116,130,17077.2,16508.39,RECIFE,5,False,unknown,1,125 - 150
1116,1117,169,32484.27,24081.97,SAO LUIS,7,False,unknown,1,150 - 175
1117,1118,322,49559.71,33689.57,NATAL,13,False,meat,1,300 - 325
1118,1119,147,29733.89,20694.71,SAO LUIS,6,False,unknown,1,125 - 150
1119,1120,201,41361.04,32773.49,RECIFE,13,False,meat,1,200 - 225
1120,1121,210,41297.82,38269.26,RECIFE,11,False,unknown,1,200 - 225
1121,1122,178,25418.54,23964.93,RECIFE,10,False,meat,1,175 - 200
1122,1123,195,56323.6,44408.64,SAO LUIS,13,False,unknown,1,175 - 200
1123,1124,190,25387.4,17218.52,NATAL,7,False,meat,1,175 - 200
1124,1125,300,34295.95,30466.54,SAO LUIS,12,False,meat,1,300 - 325
1125,1126,168,11214.95,8372.22,SAO LUIS,3,False,meat,1,150 - 175
1126,1127,115,4645.86,3919.68,SAO LUIS,3,False,vegetable,1,100 - 125
1127,1128,175,16531.93,15184.4,SAO LUIS,6,False,meat,1,175 - 200
1128,1129,179,25768.47,24668.29,NATAL,7,False,unknown,1,175 - 200
1129,1130,253,28522.04,21232.92,RECIFE,8,False,meat,1,250 - 275
1130,1131,155,9539.65,7366.7,FORTALEZA,2,False,unknown,1,150 - 175
1131,1132,190,8776.35,6797.9,RECIFE,3,False,meat,1,175 - 200
1132,1133,132,11476.0,11037.66,NATAL,4,False,meat,1,125 - 150
1133,1134,203,36415.18,26003.01,SAO LUIS,10,False,meat,1,200 - 225
1134,1135,240,21991.06,21451.61,RECIFE,9,False,meat,1,225 - 250
1135,1136,224,38737.14,33215.0,SAO LUIS,13,False,meat,1,200 - 225
1136,1137,173,14219.62,13543.65,SAO LUIS,4,True,unknown,1,150 - 175
1137,1138,111,4689.48,3742.25,RECIFE,1,False,meat,1,100 - 125
1138,1139,161,14366.06,11443.69,SAO LUIS,5,False,meat,1,150 - 175
1139,1140,176,20978.59,14213.3,RECIFE,9,True,vegetable,1,175 - 200
1140,1141,203,33716.45,23122.22,NATAL,9,False,meat,1,200 - 225
1141,1142,177,32590.66,22173.05,SAO LUIS,6,True,unknown,1,175 - 200
1142,1143,253,48687.18,34821.03,FORTALEZA,14,False,meat,1,250 - 275
1143,1144,300,69385.68,51119.58,SAO LUIS,15,False,unknown,1,300 - 325
1144,1145,188,17213.74,15542.86,RECIFE,4,False,unknown,1,175 - 200
1145,1146,173,8338.35,7766.75,SAO LUIS,5,True,vegetable,1,150 - 175
1146,1147,131,9161.32,8899.9,RECIFE,4,False,meat,1,125 - 150
1147,1148,243,41475.26,30942.35,RECIFE,12,False,meat,1,225 - 250
1148,1149,181,19634.11,17504.11,RECIFE,7,True,meat,1,175 - 200
1149,1150,170,34865.11,31099.75,SAO LUIS,12,False,meat,1,150 - 175
1150,1151,153,28211.95,24154.78,RECIFE,10,False,meat,1,150 - 175
1151,1152,150,14899.04,11654.65,NATAL,3,False,unknown,1,150 - 175
1152,1153,135,12365.97,10154.92,RECIFE,7,False,vegetable,1,125 - 150
1153,1154,230,70195.14,50897.7,RECIFE,15,False,unknown,1,225 - 250
1154,1155,166,42298.94,34085.96,RECIFE,14,False,meat,1,150 - 175
1155,1156,192,31196.72,22654.49,SAO LUIS,9,False,meat,1,175 - 200
1156,1157,177,29464.58,20809.89,RECIFE,8,True,meat,1,175 - 200
1157,1158,283,45882.36,32596.85,NATAL,13,False,meat,1,275 - 300
1158,1159,135,20419.6,14696.23,FORTALEZA,4,False,unknown,1,125 - 150
1159,1160,198,28809.05,19529.09,SAO LUIS,8,False,meat,1,175 - 200
1160,1161,203,41335.28,32704.84,SAO LUIS,9,False,unknown,1,200 - 225
1161,1162,220,64124.27,42925.83,NATAL,12,False,unknown,1,200 - 225
1162,1163,225,42314.31,30519.16,RECIFE,12,False,meat,1,225 - 250
1163,1164,183,27386.47,25658.11,RECIFE,10,False,meat,1,175 - 200
1164,1165,227,24759.55,20386.18,RECIFE,6,False,unknown,1,225 - 250
1165,1166,261,49946.05,36415.3,RECIFE,15,False,meat,1,250 - 275
1166,1167,253,43032.17,20105.699999999997,FORTALEZA,12,False,meat,1,250 - 275
1167,1168,157,21093.43,18874.11,RECIFE,8,False,meat,1,150 - 175
1168,1169,144,7795.38,5245.0,FORTALEZA,2,False,meat,1,125 - 150
1169,1170,174,17774.32,15929.44,FORTALEZA,11,True,vegetable,1,150 - 175
1170,1171,192,24711.32,21712.85,SAO LUIS,6,False,unknown,1,175 - 200
1171,1172,180,20247.39,15587.3,SAO LUIS,10,True,vegetable,1,175 - 200
1172,1173,172,10433.46,9971.96,RECIFE,3,True,unknown,1,150 - 175
1173,1174,140,3512.79,3310.92,RECIFE,1,False,meat,1,125 - 150
1174,1175,176,18164.95,14257.47,RECIFE,10,True,vegetable,1,175 - 200
1175,1176,283,56463.41,46033.34,FORTALEZA,13,False,unknown,1,275 - 300
1176,1177,268,45194.49,36231.05,RECIFE,10,False,unknown,1,250 - 275
1177,1178,212,34525.11,32720.36,FORTALEZA,13,False,meat,1,200 - 225
1178,1179,144,20547.66,15880.85,RECIFE,5,False,unknown,1,125 - 150
1179,1180,193,21277.65,16826.37,FORTALEZA,7,False,meat,1,175 - 200
1180,1181,221,28347.83,28144.02,SAO LUIS,11,False,meat,1,200 - 225
1181,1182,186,27284.23,25970.95,SAO LUIS,10,False,meat,1,175 - 200
1182,1183,196,34437.23,27121.4,SAO LUIS,11,False,meat,1,175 - 200
1183,1184,396,60441.69,46942.72,RECIFE,13,False,unknown,1,375 - 400
1184,1185,222,20078.08,14857.39,RECIFE,4,False,unknown,1,200 - 225
1185,1186,177,18962.44,18636.09,SAO LUIS,7,False,meat,1,175 - 200
1186,1187,209,23164.72,16116.96,RECIFE,6,False,meat,1,200 - 225
1187,1188,197,63105.1,46576.53,SAO LUIS,13,True,unknown,1,175 - 200
1188,1189,114,7826.83,7562.7,FORTALEZA,3,False,meat,1,100 - 125
1189,1190,196,33556.72,22846.44,RECIFE,9,False,meat,1,175 - 200
1190,1191,122,17005.07,14936.01,RECIFE,6,False,meat,1,100 - 125
1191,1192,243,40951.41,20105.699999999997,RECIFE,11,False,meat,1,225 - 250
1192,1193,170,14858.06,12397.59,SAO LUIS,4,False,unknown,1,150 - 175
1193,1194,189,33323.96,24893.01,RECIFE,7,False,unknown,1,175 - 200
1194,1195,185,51873.71,37081.71,SAO LUIS,15,True,meat,1,175 - 200
1195,1196,177,22595.76,22110.47,NATAL,15,True,vegetable,1,175 - 200
1196,1197,100,4442.04,4374.39,SAO LUIS,1,False,unknown,1,100 - 125
1197,1198,185,27770.36,27369.7,RECIFE,8,True,unknown,1,175 - 200
1198,1199,111,16843.03,12455.18,SAO LUIS,4,False,unknown,1,100 - 125
1199,1200,174,23075.32,22966.55,RECIFE,7,False,unknown,1,150 - 175
1200,1201,174,40082.73,33327.15,RECIFE,10,False,unknown,1,150 - 175
1201,1202,240,39516.24,28561.96,SAO LUIS,11,False,meat,1,225 - 250
1202,1203,163,15045.34,20105.699999999997,SAO LUIS,5,False,meat,1,150 - 175
1203,1204,168,8504.0,8035.24,SAO LUIS,5,True,vegetable,1,150 - 175
1204,1205,155,6729.67,4985.22,SAO LUIS,2,False,meat,1,150 - 175
1205,1206,207,40227.37,33005.57,FORTALEZA,13,False,meat,1,200 - 225
1206,1207,187,46249.66,30937.66,SAO LUIS,12,True,meat,1,175 - 200
1207,1208,212,69967.71,49518.26,RECIFE,14,False,unknown,1,200 - 225
1208,1209,204,49226.24,46805.21,RECIFE,13,False,unknown,1,200 - 225
1209,1210,193,28475.25,21514.03,SAO LUIS,14,False,vegetable,1,175 - 200
1210,1211,200,18288.65,12351.49,NATAL,4,False,unknown,1,200 - 225
1211,1212,152,6668.76,5069.04,RECIFE,3,False,vegetable,1,150 - 175
1212,1213,226,37562.76,26893.64,SAO LUIS,11,False,meat,1,225 - 250
1213,1214,151,36297.53,27925.16,SAO LUIS,11,False,meat,1,150 - 175
1214,1215,194,42109.07,35759.34,FORTALEZA,14,False,meat,1,175 - 200
1215,1216,187,25962.06,18592.51,RECIFE,7,False,meat,1,175 - 200
1216,1217,235,49108.1,39844.5,NATAL,11,False,unknown,1,225 - 250
1217,1218,178,41014.97,31168.5,RECIFE,9,False,unknown,1,175 - 200
1218,1219,238,24174.08,19729.9,FORTALEZA,6,False,unknown,1,225 - 250
1219,1220,202,45358.1,36223.34,RECIFE,10,False,unknown,1,200 - 225
1220,1221,174,9863.33,8870.58,RECIFE,6,True,vegetable,1,150 - 175
1221,1222,189,13634.19,9412.71,RECIFE,6,False,vegetable,1,175 - 200
1222,1223,188,25372.47,22241.98,FORTALEZA,9,False,meat,1,175 - 200
1223,1224,236,51578.6,40562.07,SAO LUIS,12,False,unknown,1,225 - 250
1224,1225,174,24854.02,24406.15,RECIFE,10,True,meat,1,150 - 175
1225,1226,106,4439.16,4122.36,RECIFE,2,False,meat,1,100 - 125
1226,1227,229,41652.33,29784.65,RECIFE,12,False,meat,1,225 - 250
1227,1228,139,4264.87,2956.34,NATAL,2,False,vegetable,1,125 - 150
1228,1229,232,48431.25,34641.08,RECIFE,14,False,meat,1,225 - 250
1229,1230,168,26475.28,25607.85,NATAL,10,False,meat,1,150 - 175
1230,1231,253,42885.89,29137.51,SAO LUIS,12,False,meat,1,250 - 275
1231,1232,195,26096.41,20208.41,NATAL,13,False,vegetable,1,175 - 200
1232,1233,205,46885.93,33407.0,RECIFE,13,False,meat,1,200 - 225
1233,1234,164,4254.71,3019.49,FORTALEZA,2,True,vegetable,1,150 - 175
1234,1235,200,17857.76,12990.52,RECIFE,9,False,vegetable,1,200 - 225
1235,1236,133,11692.8,8991.2,RECIFE,3,False,unknown,1,125 - 150
1236,1237,194,27643.12,19710.29,FORTALEZA,13,False,vegetable,1,175 - 200
1237,1238,124,11481.01,9315.99,RECIFE,3,False,unknown,1,100 - 125
1238,1239,126,6225.48,4514.39,FORTALEZA,2,False,meat,1,125 - 150
1239,1240,184,31803.25,27331.65,FORTALEZA,11,True,meat,1,175 - 200
1240,1241,170,30193.32,24163.91,SAO LUIS,10,False,meat,1,150 - 175
1241,1242,225,15136.0,11704.33,FORTALEZA,8,False,vegetable,1,225 - 250
1242,1243,155,36520.84,28481.2,NATAL,11,False,meat,1,150 - 175
1243,1244,172,39898.37,29894.89,RECIFE,9,True,unknown,1,150 - 175
1244,1245,181,23411.68,22714.07,SAO LUIS,9,True,meat,1,175 - 200
1245,1246,141,7812.71,6424.39,RECIFE,3,False,meat,1,125 - 150
1246,1247,208,34745.31,24959.01,NATAL,10,False,meat,1,200 - 225
1247,1248,203,34493.6,23682.78,SAO LUIS,7,False,unknown,1,200 - 225
1248,1249,161,28482.76,25722.65,SAO LUIS,7,False,unknown,1,150 - 175
1249,1250,178,8959.44,8599.6,RECIFE,2,True,unknown,1,175 - 200
1250,1251,164,2935.7,2422.52,RECIFE,2,True,vegetable,1,150 - 175
1251,1252,209,45827.27,35246.05,RECIFE,14,False,meat,1,200 - 225
1252,1253,166,5847.68,5250.15,SAO LUIS,3,True,vegetable,1,150 - 175
1253,1254,169,28768.26,26157.1,RECIFE,7,False,unknown,1,150 - 175
1254,1255,162,19298.13,14403.37,RECIFE,6,False,meat,1,150 - 175
1255,1256,166,11201.45,9401.32,NATAL,3,True,unknown,1,150 - 175
1256,1257,250,64412.42,49869.36,RECIFE,14,False,unknown,1,250 - 275
1257,1258,150,13181.9,10240.86,RECIFE,4,False,meat,1,150 - 175
1258,1259,278,39761.91,32727.28,SAO LUIS,13,False,meat,1,275 - 300
1259,1260,214,46468.47,35030.99,RECIFE,14,False,meat,1,200 - 225
1260,1261,176,38185.94,28749.91,RECIFE,8,True,unknown,1,175 - 200
1261,1262,172,37604.33,27054.29,NATAL,11,False,meat,1,150 - 175
1262,1263,246,37522.58,32829.27,FORTALEZA,9,False,unknown,1,225 - 250
1263,1264,166,16884.46,11801.89,NATAL,5,False,meat,1,150 - 175
1264,1265,173,28603.31,19864.6,RECIFE,8,False,meat,1,150 - 175
1265,1266,107,3427.33,2563.81,SAO LUIS,1,False,meat,1,100 - 125
1266,1267,176,26366.65,21800.96,RECIFE,9,False,meat,1,175 - 200
1267,1268,188,36397.52,33477.27,FORTALEZA,10,False,unknown,1,175 - 200
1268,1269,179,35549.11,25013.9,FORTALEZA,10,True,meat,1,175 - 200
1269,1270,153,7101.1,5668.75,RECIFE,2,False,unknown,1,150 - 175
1270,1271,111,4554.35,4216.74,SAO LUIS,3,False,vegetable,1,100 - 125
1271,1272,171,13909.32,10875.18,NATAL,3,True,unknown,1,150 - 175
1272,1273,179,17477.56,11857.0,SAO LUIS,8,True,vegetable,1,175 - 200
1273,1274,141,18364.25,16058.4,RECIFE,6,False,meat,1,125 - 150
1274,1275,173,25714.34,18824.02,RECIFE,8,False,meat,1,150 - 175
1275,1276,111,5594.72,4588.11,RECIFE,2,False,meat,1,100 - 125
1276,1277,136,12799.58,9443.17,SAO LUIS,4,False,meat,1,125 - 150
1277,1278,176,20501.71,14977.81,RECIFE,10,True,vegetable,1,175 - 200
1278,1279,140,12602.06,10470.58,RECIFE,4,False,meat,1,125 - 150
1279,1280,255,40594.63,36498.23,SAO LUIS,15,False,meat,1,250 - 275
1280,1281,204,27224.91,19625.02,RECIFE,6,False,unknown,1,200 - 225
1281,1282,175,14152.76,10408.63,RECIFE,3,True,unknown,1,175 - 200
1282,1283,239,41690.21,30298.66,FORTALEZA,12,False,meat,1,225 - 250
1283,1284,185,46332.61,31050.26,SAO LUIS,9,True,unknown,1,175 - 200
1284,1285,232,54916.54,37512.31,SAO LUIS,11,False,unknown,1,225 - 250
1285,1286,166,8627.87,7915.22,SAO LUIS,2,True,unknown,1,150 - 175
1286,1287,123,7025.11,6035.64,RECIFE,2,False,meat,1,100 - 125
1287,1288,139,6594.45,5020.21,NATAL,2,False,meat,1,125 - 150
1288,1289,148,6921.24,5193.94,NATAL,1,False,unknown,1,125 - 150
1289,1290,196,41745.11,40902.81,FORTALEZA,12,False,unknown,1,175 - 200
1290,1291,262,52142.34,36403.34,RECIFE,15,False,meat,1,250 - 275
1291,1292,180,25901.23,23191.04,RECIFE,7,True,unknown,1,175 - 200
1292,1293,180,29760.75,24014.81,RECIFE,10,True,meat,1,175 - 200
1293,1294,141,17285.24,12863.58,SAO LUIS,9,False,vegetable,1,125 - 150
1294,1295,108,8627.89,7211.98,SAO LUIS,2,False,unknown,1,100 - 125
1295,1296,140,21291.13,20775.21,SAO LUIS,14,False,vegetable,1,125 - 150
1296,1297,105,12779.38,11055.38,RECIFE,4,False,meat,1,100 - 125
1297,1298,87,3166.94,2561.43,RECIFE,2,False,vegetable,1,
1298,1299,178,19091.34,17612.62,SAO LUIS,12,True,vegetable,1,175 - 200
1299,1300,199,58387.1,44317.7,RECIFE,13,True,unknown,1,175 - 200
1300,1301,216,49563.1,49289.29,RECIFE,14,False,unknown,1,200 - 225
1301,1302,136,9524.08,7789.74,RECIFE,3,False,meat,1,125 - 150
1302,1303,235,40510.03,31136.5,NATAL,9,False,unknown,1,225 - 250
1303,1304,185,42227.28,35953.84,RECIFE,14,True,meat,1,175 - 200
1304,1305,197,41466.06,36934.46,RECIFE,15,False,meat,1,175 - 200
1305,1306,178,25493.45,20290.66,FORTALEZA,8,False,meat,1,175 - 200
1306,1307,175,14195.58,14010.75,SAO LUIS,6,True,meat,1,175 - 200
1307,1308,186,45595.9,44445.29,SAO LUIS,13,False,unknown,1,175 - 200
1308,1309,175,18321.93,15144.13,NATAL,6,False,meat,1,175 - 200
1309,1310,187,12129.83,10569.83,FORTALEZA,3,False,unknown,1,175 - 200
1310,1311,179,33913.69,31523.33,RECIFE,9,True,unknown,1,175 - 200
1311,1312,129,9623.65,8198.57,NATAL,3,False,meat,1,125 - 150
1312,1313,169,9076.03,6250.1,SAO LUIS,2,True,unknown,1,150 - 175
1313,1314,146,7331.75,5563.67,RECIFE,2,False,unknown,1,125 - 150
1314,1315,190,24565.26,16891.5,RECIFE,11,True,vegetable,1,175 - 200
1315,1316,182,44907.75,34954.56,FORTALEZA,10,True,unknown,1,175 - 200
1316,1317,224,39343.43,28498.23,SAO LUIS,11,False,meat,1,200 - 225
1317,1318,175,26674.76,18229.64,RECIFE,5,True,unknown,1,175 - 200
1318,1319,292,20323.04,17625.46,FORTALEZA,7,False,meat,1,275 - 300
1319,1320,223,42192.17,36123.28,FORTALEZA,14,False,meat,1,200 - 225
1320,1321,220,21832.39,18147.33,SAO LUIS,5,False,unknown,1,200 - 225
1321,1322,214,28936.81,20657.77,SAO LUIS,8,False,meat,1,200 - 225
1322,1323,184,23352.9,17500.73,FORTALEZA,5,True,unknown,1,175 - 200
1323,1324,214,31123.73,25888.38,RECIFE,7,False,unknown,1,200 - 225
1324,1325,193,33644.61,26028.15,RECIFE,7,False,unknown,1,175 - 200
1325,1326,298,65437.09,52296.37,RECIFE,15,False,unknown,1,275 - 300
1326,1327,252,44568.64,37353.34,FORTALEZA,15,False,meat,1,250 - 275
1327,1328,164,9890.84,8987.69,SAO LUIS,4,False,meat,1,150 - 175
1328,1329,215,15557.13,12097.74,RECIFE,5,False,meat,1,200 - 225
1329,1330,292,61888.78,44047.63,NATAL,13,False,unknown,1,275 - 300
1330,1331,188,57130.64,39721.92,FORTALEZA,11,True,unknown,1,175 - 200
1331,1332,186,40553.67,29240.37,SAO LUIS,12,True,meat,1,175 - 200
1332,1333,148,18110.43,15369.96,RECIFE,6,False,meat,1,125 - 150
1333,1334,195,46507.27,32130.89,FORTALEZA,13,False,meat,1,175 - 200
1334,1335,185,21633.71,20338.61,SAO LUIS,8,False,meat,1,175 - 200
1335,1336,176,18077.11,14267.28,RECIFE,10,True,vegetable,1,175 - 200
1336,1337,152,20515.23,19925.53,RECIFE,6,False,unknown,1,150 - 175
1337,1338,230,31961.32,27875.0,NATAL,11,False,meat,1,225 - 250
1338,1339,208,39657.36,27663.18,RECIFE,11,False,meat,1,200 - 225
1339,1340,122,34812.46,29097.65,SAO LUIS,8,False,unknown,1,100 - 125
1340,1341,157,31944.1,24227.5,SAO LUIS,10,False,meat,1,150 - 175
1341,1342,427,58013.28,39244.28,RECIFE,11,False,unknown,1,425 - 450
1342,1343,151,30788.31,20735.83,NATAL,6,False,unknown,1,150 - 175
1343,1344,117,8404.89,6376.85,FORTALEZA,3,False,meat,1,100 - 125
1344,1345,192,24246.09,19125.46,RECIFE,8,False,meat,1,175 - 200
1345,1346,178,8419.64,7970.65,FORTALEZA,3,True,meat,1,175 - 200
1346,1347,133,8237.09,6635.76,FORTALEZA,2,False,unknown,1,125 - 150
1347,1348,200,41984.6,30927.89,NATAL,12,False,meat,1,200 - 225
1348,1349,164,15685.46,13579.02,NATAL,5,False,meat,1,150 - 175
1349,1350,141,6234.8,4634.88,FORTALEZA,2,False,meat,1,125 - 150
1350,1351,139,12439.75,8846.79,NATAL,4,False,meat,1,125 - 150
1351,1352,124,11111.88,8055.53,RECIFE,5,False,vegetable,1,100 - 125
1352,1353,262,58309.36,41527.4,RECIFE,12,False,unknown,1,250 - 275
1353,1354,181,23963.17,18926.83,RECIFE,13,True,vegetable,1,175 - 200
1354,1355,237,29237.9,26794.03,RECIFE,11,False,meat,1,225 - 250
1355,1356,166,8652.16,5836.26,RECIFE,2,False,meat,1,150 - 175
1356,1357,248,51215.93,50261.36,RECIFE,14,False,unknown,1,225 - 250
1357,1358,203,29770.27,21646.49,NATAL,9,False,meat,1,200 - 225
1358,1359,129,7880.78,7803.96,SAO LUIS,3,False,meat,1,125 - 150
1359,1360,242,40979.31,35705.48,SAO LUIS,14,False,meat,1,225 - 250
1360,1361,248,47442.38,37839.33,NATAL,11,False,unknown,1,225 - 250
1361,1362,162,11813.04,9681.67,RECIFE,3,False,unknown,1,150 - 175
1362,1363,199,72032.18,51776.9,SAO LUIS,15,True,unknown,1,175 - 200
1363,1364,161,10152.76,8170.62,SAO LUIS,3,False,meat,1,150 - 175
1364,1365,176,18547.05,15214.04,NATAL,10,True,vegetable,1,175 - 200
1365,1366,145,21289.31,16013.3,SAO LUIS,11,False,vegetable,1,125 - 150
1366,1367,169,8307.07,5689.18,RECIFE,4,True,vegetable,1,150 - 175
1367,1368,184,31606.91,26332.44,RECIFE,8,True,unknown,1,175 - 200
1368,1369,280,44404.47,29729.02,FORTALEZA,12,False,meat,1,275 - 300
1369,1370,147,4452.29,3858.16,FORTALEZA,1,False,unknown,1,125 - 150
1370,1371,167,6758.43,5811.08,RECIFE,2,True,unknown,1,150 - 175
1371,1372,109,15793.09,10738.95,RECIFE,4,False,meat,1,100 - 125
1372,1373,216,20854.55,13903.15,SAO LUIS,6,False,meat,1,200 - 225
1373,1374,169,21241.34,14313.41,RECIFE,4,False,unknown,1,150 - 175
1374,1375,119,6588.03,4508.27,SAO LUIS,2,False,meat,1,100 - 125
1375,1376,172,26100.58,17840.5,RECIFE,12,False,vegetable,1,150 - 175
1376,1377,167,7547.89,5441.39,FORTALEZA,4,True,vegetable,1,150 - 175
1377,1378,173,15050.42,12314.13,RECIFE,5,True,meat,1,150 - 175
1378,1379,122,10989.15,9739.61,RECIFE,4,False,meat,1,100 - 125
1379,1380,188,46523.98,38279.82,RECIFE,11,True,unknown,1,175 - 200
1380,1381,196,15221.04,12180.34,SAO LUIS,5,False,meat,1,175 - 200
1381,1382,277,49782.99,37033.15,NATAL,15,False,meat,1,275 - 300
1382,1383,175,34537.28,31088.22,RECIFE,9,False,unknown,1,175 - 200
1383,1384,208,46425.67,32468.7,RECIFE,13,False,meat,1,200 - 225
1384,1385,133,13748.17,12855.15,FORTALEZA,5,False,meat,1,125 - 150
1385,1386,167,4911.88,3347.88,RECIFE,1,True,meat,1,150 - 175
1386,1387,163,16936.7,11856.43,SAO LUIS,5,False,meat,1,150 - 175
1387,1388,328,28368.22,22211.85,RECIFE,9,False,meat,1,325 - 350
1388,1389,266,46775.6,31387.89,RECIFE,13,False,meat,1,250 - 275
1389,1390,201,49505.5,42126.83,SAO LUIS,12,False,unknown,1,200 - 225
1390,1391,226,40455.6,28041.78,SAO LUIS,11,False,meat,1,225 - 250
1391,1392,213,29380.08,20247.86,SAO LUIS,8,False,meat,1,200 - 225
1392,1393,175,10178.47,7240.79,RECIFE,2,False,unknown,1,175 - 200
1393,1394,149,21277.26,20648.21,NATAL,8,False,meat,1,125 - 150
1394,1395,176,24713.9,23633.59,NATAL,9,False,meat,1,175 - 200
1395,1396,302,64344.86,51661.17,SAO LUIS,15,False,unknown,1,300 - 325
1396,1397,134,8512.95,7148.19,RECIFE,2,False,unknown,1,125 - 150
1397,1398,157,20619.94,14226.94,NATAL,4,False,unknown,1,150 - 175
1398,1399,190,38723.74,32463.54,FORTALEZA,13,False,meat,1,175 - 200
1399,1400,124,13702.93,13447.68,SAO LUIS,9,False,vegetable,1,100 - 125
1400,1401,147,16567.42,13016.25,FORTALEZA,4,False,unknown,1,125 - 150
1401,1402,185,28141.68,21934.07,FORTALEZA,15,True,vegetable,1,175 - 200
1402,1403,179,19496.77,14404.01,FORTALEZA,4,True,unknown,1,175 - 200
1403,1404,177,9090.83,6109.87,NATAL,2,False,unknown,1,175 - 200
1404,1405,232,35070.25,28496.12,RECIFE,11,False,meat,1,225 - 250
1405,1406,189,24048.65,23375.11,NATAL,9,False,meat,1,175 - 200
1406,1407,147,12166.1,10282.83,SAO LUIS,4,False,meat,1,125 - 150
1407,1408,198,16597.99,15641.34,SAO LUIS,4,False,unknown,1,175 - 200
1408,1409,204,35052.52,26135.51,RECIFE,10,False,meat,1,200 - 225
1409,1410,237,32466.97,31592.15,NATAL,13,False,meat,1,225 - 250
1410,1411,172,21521.0,17058.9,SAO LUIS,11,True,vegetable,1,150 - 175
1411,1412,228,55031.95,37156.02,NATAL,15,False,meat,1,225 - 250
1412,1413,286,35362.0,26933.37,RECIFE,11,False,meat,1,275 - 300
1413,1414,145,25652.34,17143.43,SAO LUIS,5,False,unknown,1,125 - 150
1414,1415,283,28112.96,22472.03,RECIFE,9,False,meat,1,275 - 300
1415,1416,259,29982.19,26532.44,FORTALEZA,11,False,meat,1,250 - 275
1416,1417,263,49164.41,34461.07,FORTALEZA,14,False,meat,1,250 - 275
1417,1418,361,67030.71,44876.62,NATAL,13,False,unknown,1,350 - 375
1418,1419,265,56035.52,39433.13,RECIFE,11,False,unknown,1,250 - 275
1419,1420,146,39472.59,28499.35,RECIFE,11,False,meat,1,125 - 150
1420,1421,258,29576.41,22586.05,RECIFE,9,False,meat,1,250 - 275
1421,1422,173,28984.16,21015.98,SAO LUIS,14,True,vegetable,1,150 - 175
1422,1423,168,8963.99,6258.55,NATAL,4,True,vegetable,1,150 - 175
1423,1424,180,24718.41,21097.47,RECIFE,8,False,meat,1,175 - 200
1424,1425,117,9920.01,7005.45,RECIFE,2,False,unknown,1,100 - 125
1425,1426,157,19241.86,12899.36,RECIFE,5,False,meat,1,150 - 175
1426,1427,175,21121.1,14151.55,RECIFE,6,True,meat,1,175 - 200
1427,1428,178,23953.1,22360.83,SAO LUIS,6,True,unknown,1,175 - 200
1428,1429,183,63692.42,45703.42,RECIFE,13,True,unknown,1,175 - 200
